WTT,PTI,EQW,SBI,LQE,QWG,FDJ,PJF,HQE,NXJ,TARGET CLASS
0.43973934,1.228324381,1.05115633,0.80061983,1.076679436,0.613167071,1.13265419,1.319128136,0.884984652,1.550834517,0
1.306728086,1.309832993,1.005964225,0.413861952,1.220524943,1.092251958,1.110911546,1.115220184,1.609109831,1.112225189,0
0.793107146,0.823881721,0.87379727,0.267716319,1.092699994,0.793831851,1.195695975,1.269808659,1.427568297,1.170306516,0
0.709203553,1.086097072,1.073100952,0.536516118,0.827341837,0.983138903,0.977744537,1.610088943,1.32166055,1.426144566,0
1.434993586,0.824348137,1.066649795,0.776520728,0.622502357,0.656385919,1.082602016,1.022645968,1.507413441,1.447395107,1
0.867455581,0.837289904,0.849896052,1.402532945,0.789160022,1.425196108,0.80720985,1.440814435,0.619381064,1.412058279,0
0.652021375,1.175420968,0.966905468,0.475263066,1.092790922,1.33125535,1.025306553,1.560276695,0.657222749,1.145970408,0
1.000970655,0.938510634,0.419386368,0.849330222,0.923805169,0.479799396,0.907595614,0.87719429,1.504378817,1.28630826,1
1.320503612,1.072431913,0.519208837,0.511272074,1.086155058,0.799894482,0.942028947,0.993939002,1.467772752,1.390310499,1
1.064827901,1.340574192,1.014971124,0.687902867,0.630527881,0.682419587,1.288345518,1.079653982,1.51172246,1.439844373,1
0.862307086,0.931670742,0.554190103,0.603657338,0.907642614,0.869569631,1.062862307,1.185600591,1.365055619,1.650638902,1
1.037547984,1.208965289,0.979298166,0.612285306,0.571551074,0.489040358,1.323481192,0.960086159,1.448012817,1.229293455,1
1.118106136,0.903438235,0.779043334,0.483352348,1.32755246,0.879458318,0.617562133,0.834123703,1.52165869,1.305381324,1
0.852692803,1.327716566,0.65910202,0.298757481,1.06152858,1.008107124,1.319974202,1.056435344,0.891521071,1.376513388,0
0.803268412,1.229947645,0.888984167,0.810778655,0.870626897,1.017117594,1.41529008,1.732826292,1.061802437,1.360473789,0
0.482602547,1.600645711,0.708165413,0.710522906,0.998811397,1.050671778,1.197690242,0.988643077,0.710549468,1.277487164,0
0.924000893,1.022541574,0.608624754,0.663551541,1.319356011,1.132425259,0.615325953,0.917136768,1.29144164,1.606663405,1
1.133168412,1.091328778,0.880890576,0.61481756,0.573103264,0.737108605,1.135818856,0.916396616,1.447458289,1.578242808,1
0.915663366,0.966769071,0.449077189,0.595537312,0.932468094,1.199429071,1.027022623,0.409399384,1.031367019,0.639692747,1
0.752004834,0.723516705,0.860181031,0.643468607,0.868598461,0.834592872,0.636520335,0.369840771,1.345839954,1.148128765,1
0.837283112,1.390269172,1.301583539,0.273446503,1.211419062,1.070592033,0.791378529,1.14341222,0.848634927,1.256316112,0
0.93589634,1.030026994,0.684608998,0.739052213,0.942654072,0.45284518,0.902631624,1.121681809,1.38384225,1.594251613,0
1.606845381,1.075241161,0.666510469,0.442916668,1.167247772,0.856006014,0.689000283,0.842193141,1.143273857,0.883111022,1
0.715151164,0.786317669,0.854448926,0.815114843,0.77941913,0.838526175,1.023440475,0.910989017,1.486704873,1.705513717,1
1.290109831,1.003576051,0.336600313,0.706608353,0.97641499,0.980321799,0.705477316,0.706141187,1.359577311,1.293785218,1
0.969265474,1.383207868,0.840925162,0.23968575,1.0688714,1.275445944,1.095389768,1.142452603,0.984631493,1.372266941,0
0.602282902,0.967038087,1.168547825,0.441809897,1.503730685,0.961564938,1.008448279,1.450374277,1.136939334,1.154490972,0
0.565293356,0.961396112,1.363139139,0.798729627,1.330068793,1.135267465,1.023322206,1.485973349,0.922673075,1.516937042,0
1.565291462,0.972097832,0.693998048,0.837741921,0.840634207,0.70161803,0.909777963,1.460603201,1.367130774,1.300320774,1
1.179826471,0.56801196,0.492621206,0.555636262,1.082205854,0.661294014,0.719377721,0.854942856,1.224295341,1.233619383,1
0.484089584,1.00662784,0.635395417,0.508073596,0.634196502,0.950436125,0.835494699,1.269410483,1.164590311,1.309615369,1
0.796395727,1.319754528,1.467576711,0.678593789,1.055697224,0.95323494,0.98765976,1.51346565,1.139286399,1.495866212,0
0.77866834,1.226542905,0.581754382,0.91983527,0.610162658,1.117131065,1.014244268,1.048250798,1.634254071,1.384490211,1
1.162979272,1.287677574,1.090640846,0.463164665,1.175021375,0.569705347,1.10864503,1.13792171,0.773483989,1.544380213,0
1.626460557,0.816451216,0.655584813,0.516924488,0.949504873,1.075703848,1.07346327,0.906067686,1.246738576,1.372145612,1
1.150868729,0.864145314,1.449159605,1.069345297,1.471059249,1.421196625,0.639107024,1.0317899,1.067322361,1.465981715,0
0.674459976,1.202285713,0.850935207,0.611444977,0.497593107,0.568910105,0.944446079,1.098721451,1.141554559,1.456933064,0
0.478272075,1.330286441,1.173510256,0.455961906,1.116745993,0.926981522,1.220551656,1.018791289,1.412247166,1.233928164,0
0.755181187,1.03734118,0.586168487,0.622095975,1.047058165,1.666902352,0.696471049,1.0774676,0.850820346,1.2392542,0
1.102005411,1.363227123,1.003333771,0.675737251,0.977514923,1.203099342,0.964361773,0.458955004,1.544055722,1.347494154,1
0.946463738,0.986562924,0.467718614,0.588832865,1.372331134,0.965686806,0.982124527,0.718335842,1.544778258,1.168303228,1
0.88310714,1.56216484,1.049122096,0.844890726,1.307825249,1.289685189,1.138983334,1.293001726,0.865436066,1.584711178,0
0.421579905,1.001062655,0.846041815,0.720643847,0.606573587,0.933212351,1.063936118,0.617845604,1.297622594,1.407102114,1
1.354882009,0.996199951,0.539153356,0.459289957,0.828228975,0.871598117,0.820506746,0.763884845,1.312583646,1.370982858,1
1.043466999,1.206548985,1.545631852,0.973261082,1.400792194,0.958510524,0.8245154,1.573666161,0.815268281,1.317253484,0
0.881571923,0.934954787,1.174533214,0.798806007,1.200711843,0.549805366,0.836361931,1.442572989,1.376012541,1.551188618,0
0.720618545,1.006203625,0.797868902,0.418567824,0.905672604,0.79994173,0.752022531,1.015172057,1.255577974,1.605824294,1
1.299254473,1.175191618,1.324555578,0.298075479,0.719436719,0.914385067,0.647685179,0.982755728,1.038116049,1.264194435,0
0.872689401,1.531733922,0.851289218,0.844465953,1.489324422,1.286896205,1.2457238,0.904440486,1.227270633,1.460253997,0
1.171662012,1.357427364,0.652919096,0.920143135,1.185954291,1.322225546,0.649118847,0.961613797,1.499565332,1.450966357,1
0.743413901,1.346537067,1.008115225,0.533465996,1.443403932,0.906807703,0.835086921,1.097193163,0.910782646,1.588609701,0
0.570757798,0.798975639,0.699135956,0.95847819,1.073367784,0.845547334,0.726242323,1.334444758,1.085585626,1.67803922,1
0.713117965,1.21664681,0.699047826,0.833853825,0.830046194,0.608403524,1.533037624,1.477179093,1.057334055,1.235027254,0
1.296508064,1.020501173,0.639235114,0.897749374,1.226423623,0.458067171,0.937340439,0.939268186,1.588674975,1.268224772,1
0.941743412,1.198387143,1.163461702,0.353016866,0.902976693,1.155694625,0.611119531,1.079945209,1.356223952,1.440196217,1
1.339529005,0.765919907,0.772047451,0.716610531,1.247499118,0.589381468,1.219467095,0.59334659,0.977055622,1.503718146,1
0.604991071,1.422361667,1.034376085,0.572358186,0.574033071,1.384704799,0.982445117,1.175663688,0.67933012,1.134456864,0
1.39179932,1.204599322,0.660969953,0.614535791,1.161945623,0.980003831,0.70631863,0.9413875,1.615398176,0.785330342,1
1.078146102,1.34888567,1.128545758,1.12959123,1.022017016,1.233012939,1.075080335,0.47677397,1.239192811,1.668923435,0
0.804975294,1.440775452,1.120603654,0.714468615,1.15178008,1.50260212,1.033039593,1.541150201,0.85161628,1.282860364,0
0.754143916,1.457394084,1.044069838,0.350495931,0.892147363,1.017332894,1.077038586,1.362637442,0.826887971,1.356660201,0
1.01536369,1.19642401,0.627521826,0.709168117,1.132813735,0.516299937,1.055212567,1.360853592,1.565532428,1.18210569,1
0.729294961,1.202010574,0.459429045,1.184147426,1.080770313,1.360804306,1.298331062,1.237725335,1.214516473,1.481193944,1
0.673396983,1.550215667,1.086372598,0.581150453,0.994521393,1.372811056,1.102691111,1.391882438,1.160238993,1.280866653,0
0.746318195,1.23469783,0.281829514,0.705638977,0.851271028,0.849776885,1.026434611,0.951118665,0.987960273,1.479817456,1
0.2891091,1.112185595,1.146478161,0.970006454,1.237756425,1.332097826,1.033398337,1.322794289,1.00894178,1.432994705,0
1.394444489,0.996816368,0.547516554,0.608603503,1.187478285,0.686991979,0.917460892,1.170992002,1.108025463,1.552836616,1
0.52666766,1.064465321,1.097183344,0.989903817,1.172938855,0.669546093,0.654074364,1.544846316,0.929466309,1.449054,0
0.647929049,0.444998248,1.174248597,0.793362341,0.922942199,1.368986706,1.463484282,1.131695192,1.340338662,1.069832675,0
1.55318582,1.343008308,0.665138536,0.597982925,0.870931247,0.890170361,0.961392796,0.952802498,1.440630681,1.275655601,1
0.614164073,1.112114313,0.33758354,1.065954371,0.91945728,1.212484974,1.066589643,1.209066389,1.247871869,1.483937061,1
0.356886558,1.277993349,1.190839797,0.905940272,1.180171854,0.817627142,1.178983817,1.369773717,1.139099924,1.458278719,0
0.70630103,1.521177619,1.130807439,0.403438635,0.896745642,0.915857106,1.07014521,1.215032473,1.038504813,1.445797411,0
0.740656065,1.124308417,1.144785403,0.312020632,1.4884577,1.239368978,0.983847768,1.147093525,0.894604373,1.306782735,0
0.575638902,1.354028041,0.326305539,1.062006986,1.241976768,1.139264306,0.776625255,0.731343019,1.090548056,1.169273766,1
0.620440458,1.257880178,1.176592513,0.51938024,0.960560716,0.976176903,0.699672892,1.39249453,1.294005563,1.440955216,0
0.945894027,1.428211511,1.248245277,1.03695901,0.891944547,1.638659452,0.831521442,1.312843014,1.28993389,1.347615371,0
0.831702912,1.252245412,0.939129672,0.796308625,0.67752318,1.00063636,0.819344554,0.970522109,1.749291172,1.404868704,1
0.469736335,0.992189214,1.042115555,0.598046887,1.193279792,1.494302454,1.297071729,1.326268172,1.082678303,1.268680449,0
0.757213315,0.939615885,0.553819683,0.848404889,0.923245754,0.586270443,1.14078052,0.766289393,1.660308889,1.166851549,1
0.769682493,1.833756552,0.879088901,0.800361559,1.291342236,1.17861039,0.900247629,1.241119109,1.041026931,1.103801336,0
0.817327412,0.80053355,0.246518998,0.8080065,0.964451625,0.834025207,1.087965192,0.848781652,1.50970337,0.944908909,1
1.388045868,0.843527387,1.029789801,0.333102765,0.813110342,0.896839167,0.572457876,1.03292886,1.251088962,1.294627266,1
0.253802069,1.278441904,0.63922571,1.012490163,1.143083205,0.956164502,1.098423552,1.296613304,0.669920179,1.0795674,0
0.961816939,0.857216744,0.572748651,0.753722903,0.927296596,1.183384089,0.839161275,0.592119955,1.332309358,1.627199033,1
0.625351439,1.00760129,0.928349693,0.815201366,1.132295239,0.634202535,0.844508531,1.387441212,1.4340436,1.553447759,0
0.995829776,1.116177169,0.612640754,0.588912495,1.046875117,0.954782944,1.403866136,1.011510326,1.126334177,1.695703117,1
1.390822129,1.082473574,0.765115048,0.395988837,0.81818238,0.734518359,0.910851801,1.137971432,1.300944294,1.446504886,1
1.103488248,1.171229861,0.941689511,0.719019263,0.710388792,0.823206752,0.752522546,0.919698633,1.595588635,1.583155642,1
0.964509973,0.979949404,0.746940714,0.700363365,0.995056206,0.904027895,1.062294806,1.189378138,1.827586099,1.332624047,1
0.990288023,1.121554041,0.719270948,0.425765404,0.826173838,1.028170671,0.866584668,0.895626933,1.628832753,1.348486701,1
0.94331453,1.166556475,0.988064331,0.199500859,0.762754298,0.683992546,0.990928199,1.203282347,0.72628657,1.23586665,0
0.780368704,1.125189019,0.933751742,0.28524549,0.988347464,0.661425142,0.93414917,0.832107497,1.303286145,1.426088648,1
0.842252522,0.974835174,0.544270106,0.535199933,0.982886531,0.639511484,0.753189902,0.475699637,1.108652125,1.269995196,1
0.649250703,1.253916461,1.021502351,0.926037768,1.422091947,1.102911544,1.36557851,1.564916554,0.953052071,1.40352662,0
1.033313841,1.009407531,0.765124797,0.349965391,0.902834077,0.891604637,1.13107896,0.781067716,1.655493508,0.928482284,1
0.769660332,1.27043807,1.153297618,0.71245984,0.849984055,1.294437593,1.247824388,1.529114901,0.960987024,1.561718423,0
0.674731229,1.221055826,1.14310993,0.231171562,1.159442333,1.364599065,1.043606916,1.223224709,1.027433665,1.151390734,0
1.251238142,0.724678676,0.661735021,0.524658114,0.763153069,1.109170224,1.178499816,1.003482723,0.949824534,1.646759587,1
1.125611377,1.340627842,0.765846254,0.486344661,1.521747056,1.256346686,1.143866396,1.140271333,0.780667861,1.350871607,0
0.769179168,1.612805747,1.365650792,0.638789983,1.180638825,0.863308889,0.770250276,1.36168284,0.934178681,1.260328597,0
0.650697372,1.50549538,0.832279607,0.657535733,1.571046535,0.725093498,0.844154194,1.069105694,1.194884983,1.091316981,0
0.9897901,1.083736164,1.254095117,0.554676156,0.972252845,1.378499781,0.809394877,1.677275226,1.049480686,1.297479387,0
0.921177894,1.403065984,0.646671323,0.727937352,1.100499885,1.017206166,1.019304542,1.101800714,0.956810741,1.78068432,0
1.373892167,0.716302639,1.554618939,0.836302294,0.600778485,1.026330734,1.17149995,0.632906071,0.938214651,1.342436282,1
0.781147093,1.109581488,1.538868963,0.539637355,0.934954274,0.937723382,1.169235587,1.592445988,0.841118909,1.157468475,0
1.266718505,1.334204584,0.572905363,1.032058282,1.145045031,1.025068236,1.453629065,1.41149318,1.090804379,1.478239578,0
0.95063589,0.980416762,0.570242795,0.965252216,0.621909108,1.057731594,0.921973327,0.526892774,1.420365637,1.508300581,1
0.49464772,0.957837996,0.838553549,0.725947243,1.10836595,0.462480358,1.374082608,1.310413156,0.845659141,1.284404287,0
1.351421546,0.965706891,0.85999507,0.479693233,0.814554862,1.125408897,0.74692316,0.868152741,1.304959661,1.600380792,1
0.969641571,1.414669587,1.393735045,1.007746045,1.195295526,1.095499929,0.567244291,1.439532838,0.832868956,1.465166881,0
1.354910979,0.738898566,0.529187773,0.472762601,0.812784024,0.963059756,0.884162555,1.2631432,0.922475073,1.425597975,1
1.029603685,1.539746143,1.477776053,0.786821582,0.883607419,1.182474878,0.960322257,1.417387799,1.072494642,1.454088144,0
1.095254387,0.913113948,0.598940398,0.643803659,1.042780424,0.986004809,0.649278633,0.777285892,1.297475193,1.657668767,1
0.797254583,1.127195004,1.319858752,0.574002255,1.235747721,0.783465184,1.340603039,1.476132454,0.608584941,1.246067918,0
0.954711129,1.256744678,1.068292718,0.403192112,1.182514935,0.476888297,0.729750394,1.060490979,0.967373071,1.431823411,0
0.821523866,1.105288646,0.496532223,0.665589195,1.121678317,1.462491658,0.791350224,1.026461285,0.934606436,1.560834012,0
0.378302628,0.991274039,1.115114316,0.89909147,1.266896399,0.841330171,0.589440851,1.305785852,1.16823904,1.450782009,0
0.412903927,0.979770391,0.615426873,0.828503061,0.656148149,0.778043266,1.411197576,1.0924855,1.068935792,1.357369878,0
0.683455412,1.507638563,1.200405201,0.693927927,1.234889543,0.86192997,0.572052484,1.344605009,0.975377683,1.362664966,0
0.734682387,1.564243936,1.149477562,0.657936206,1.295808022,0.676224434,0.853553056,1.16637489,1.14981274,1.456048235,0
1.045346699,0.849507378,0.338222896,0.524606748,0.921862298,0.920379252,0.86462218,0.730237713,1.196861336,1.411156628,1
0.635674176,1.255394154,0.671065565,0.550280432,0.859878312,1.293568237,1.12403802,0.865773259,1.293246269,1.516122997,0
1.160963373,1.539060208,0.776136681,0.67432846,1.191783346,0.685756644,1.25206785,0.4975839,0.974204534,0.725823298,0
0.609503025,1.394703052,0.460526288,0.835705634,0.914663349,1.391818479,1.338155388,1.173441298,0.864959944,1.224112153,0
0.955262204,0.727252768,0.659411328,0.559416582,1.288851451,1.203792965,0.928153655,0.708553894,1.170478163,1.607750621,1
0.586486656,1.28518144,1.103657628,0.885854099,1.237876577,0.958678248,1.008080867,1.541558985,1.440141635,1.422534288,0
0.960856029,1.572707653,0.914698919,0.560740997,0.728078979,0.955895517,1.003125676,1.405528485,1.083147633,1.472213988,0
1.434331762,1.192172463,0.370503124,0.945473125,1.122010399,0.752169305,0.856648067,0.723560731,1.002253465,1.449339574,1
1.267749277,1.142110308,1.330895342,0.686252935,1.264383352,0.825485117,0.565929532,0.495252212,1.382931869,1.100038591,1
1.10343899,1.266643577,0.483426593,0.754915455,0.896516083,0.738954983,1.192657962,0.641342707,1.548604726,1.21380914,1
0.517155211,1.22415773,0.885679566,0.762872501,0.7157895,0.828449735,1.173925115,1.263918097,0.783852493,1.624890435,0
0.450331199,1.227487009,1.20942618,0.626762407,0.749116223,1.324756761,0.752726634,1.291098449,1.263504015,1.281463727,0
1.199876794,1.333388639,0.8324818,0.932725228,1.499038196,1.198661225,0.819122272,1.364645201,1.417286014,1.433586375,0
0.989614221,0.906559289,0.567226804,0.699266324,0.97338254,0.748789732,0.83002236,0.426017464,0.987986254,1.539555205,1
1.49182334,0.466732742,0.987116363,0.783723332,0.996358926,1.174165446,1.203375472,0.542723816,1.101229698,1.368424816,1
1.205592708,0.834207485,0.746587013,0.27467378,0.82217676,1.062291066,0.595656021,0.97246891,1.317346544,1.198660738,1
1.021672081,0.987217569,0.628905929,0.816637037,1.136551851,1.182510603,0.999950725,1.110895244,1.804361654,1.341734089,1
0.793535049,1.24492899,0.985557415,0.328828277,1.336642287,1.416806051,0.952236585,1.319702297,1.096772266,1.213987984,0
0.954815077,0.935704089,0.567524841,0.34242621,1.257106293,1.276986615,1.385598713,1.157375097,0.956964418,1.237182894,0
1.181015021,1.09332751,0.781421195,0.342092701,0.695627285,0.814414567,0.635334581,0.943643875,1.407264055,1.220905492,1
0.713532871,1.409151464,0.950040583,0.617948089,1.522996726,0.634325347,0.801930457,1.202252517,0.860578099,1.30862994,0
1.266970409,1.012956266,0.581248151,0.519986011,1.054393684,1.058357864,0.687937993,0.963394335,1.387752743,1.517062106,1
0.436980029,0.92539119,0.979659825,0.563480021,1.432388735,0.889322525,1.268018442,0.97479589,1.462116247,1.035334742,0
0.879242769,0.782903472,0.429591866,1.52991655,0.944851771,0.929110981,1.500186399,1.071708969,1.131307896,1.226876279,1
1.47660153,1.046096503,0.579647752,0.974766217,1.197938474,1.271991763,0.828281287,0.969986268,1.54026374,1.397443241,1
1.020857081,1.065853781,0.6995412,0.694450686,1.378077345,0.424954094,0.837786297,0.935148597,1.343327179,1.435407365,1
1.4939334,1.342451961,0.459651171,1.017646456,0.993384697,0.782103577,1.041177527,0.780321078,1.399198642,1.299385386,1
1.351828362,1.231925598,1.43303929,0.47020542,1.230346079,0.889299223,0.994507846,1.352636431,0.937735596,1.400809864,0
1.310567587,1.012554545,0.930619581,0.481142316,0.799664936,0.622736157,0.900786646,0.817678686,1.48156442,1.414623241,1
1.100123432,1.132511786,0.428305017,0.592513248,1.246745851,1.216659685,1.350761656,1.038524837,1.202792025,1.453946997,1
1.151059084,1.223772068,0.487177272,0.761670669,1.38465705,0.969246954,0.916226182,1.298778371,1.357352814,1.484174346,1
1.099381705,1.533804546,1.028191557,0.450726158,0.672100164,0.978098161,0.896975567,1.442515764,1.24028221,1.174675979,0
0.561553112,1.149990812,0.908914886,1.242004404,0.717938347,1.464788314,0.59828914,1.326409013,0.607370575,1.027297923,0
1.113859965,0.88218188,0.5133712,0.379147787,1.253673713,1.414050149,0.906216817,1.086721256,1.171458108,1.263416242,1
1.020404128,1.314028955,0.867770082,0.73196234,0.551478105,1.302323667,1.41074992,1.446942598,0.649830623,1.167264113,0
1.370352098,1.486568481,0.716905525,0.840406655,0.894726989,1.017320946,0.678995386,1.290769444,0.932491033,1.562980644,0
0.832175612,0.90780562,0.426506534,0.615046504,1.240934144,1.104745388,1.085112416,0.749487182,1.183134386,1.56008157,0
0.442965858,1.02665851,0.405441417,0.953263942,0.807088469,1.101256707,0.742847117,0.645878634,1.305903907,1.027268919,1
0.782374313,1.441598488,0.742655612,0.692914836,1.097382101,0.41580909,1.159434623,1.188364452,1.41267256,1.123048379,0
0.993671323,1.441898249,0.6781954,0.639012826,0.735366608,0.95160728,1.276124231,1.012196543,0.862747878,1.634989579,0
1.168324948,0.935956918,0.440774696,0.745759585,1.253083518,1.054081029,0.920956308,0.784621531,1.661304206,1.182370496,1
0.662688873,1.306032297,1.245627648,0.888017597,1.257273159,1.183770259,1.193658604,1.144434869,1.20624244,1.720298841,0
0.868434181,1.803524108,0.736081179,0.833621175,1.041391782,0.963380063,1.022398609,1.117846968,0.896180051,1.45987161,0
0.648951971,0.922966651,0.51067565,1.078655797,1.309481919,0.575106213,0.841410821,1.163319824,0.960812136,1.543629213,0
1.446388258,0.734421878,0.758566101,0.391336587,1.157676469,0.913982079,0.845992804,1.284519046,0.940922902,1.401277892,0
0.921567476,1.040890515,0.45597744,0.516725117,0.980306561,0.831009265,1.227434177,0.596126621,1.123514425,1.451242309,1
1.154246849,0.78615065,0.460345499,0.695478092,1.322753434,0.65966577,0.881099001,1.080291638,1.302730912,1.462912978,1
0.932558938,1.173191415,1.009185072,0.526646762,1.334918022,0.941148474,1.21422699,1.672879023,0.711168135,1.208786905,0
0.618737715,1.184009963,1.234025849,0.613262362,1.204987399,1.25657625,1.256192781,0.87503782,1.162785977,1.633122846,0
1.001726548,0.94448472,0.228332879,0.966832367,1.031152608,0.647854234,0.652480265,0.896069296,1.232854202,1.29929095,1
0.53421226,0.969799044,1.270426189,0.718893554,0.992122947,0.682691114,0.798193586,1.372672231,0.612539965,1.446649582,0
1.457226002,0.693954206,0.955601557,0.726795119,0.465043172,1.06162333,0.91293916,1.245160395,1.458579508,1.229594446,1
0.745742126,1.232794847,0.870459429,0.748694355,1.163695684,1.273093345,0.828127441,0.901714018,1.601527661,1.546637097,1
1.454099085,1.174795821,0.619225075,0.303899251,1.099343077,1.241789379,0.886691372,1.166028918,1.157917396,1.004598263,1
0.527296227,1.189664732,1.072878284,0.929111566,1.650049589,0.851066934,1.055178961,0.98077782,0.874493529,1.516072096,0
1.126963197,1.065180468,0.94665398,0.242155068,1.41991382,0.845217875,1.196143976,0.980755197,1.380548486,1.136058883,1
0.79014175,1.432406454,1.071755931,0.620046803,1.248543951,0.78125037,0.926491796,1.468056454,0.599081555,1.35302894,0
0.679125026,1.456696598,0.725949464,0.884632682,0.861456432,0.80377407,1.015479561,1.445247273,1.187241349,1.555707787,0
1.003721904,0.930988895,0.547232386,0.655694828,1.065434731,0.450727308,1.129430939,1.1832907,0.892000371,1.5510763,1
1.027481849,0.836071268,0.64446845,0.860998702,0.475123503,0.562873961,0.774674364,1.302504017,1.222543935,1.410204142,1
1.032726203,1.177376609,0.939372474,0.582010682,1.143069114,1.025780627,0.709572439,1.182479493,0.789340316,1.778407297,0
0.771425583,1.321734573,1.13720879,0.46174029,1.40170922,0.791866592,1.268954961,1.036845852,0.855214347,1.486151978,0
0.659880383,0.988762747,0.734354163,0.347385733,1.02363775,1.25090189,1.320051696,1.061815794,0.873976218,1.449524751,0
1.339207177,0.530823962,0.606028081,0.787557563,1.3058162,0.550966655,1.361383895,0.872396834,1.075863296,1.129135799,1
0.919930514,1.381826632,1.282629241,0.731872357,1.191564928,1.385452847,0.692789441,1.447666676,0.711854454,1.364613391,0
0.647729973,1.448430349,1.022864335,0.777390912,1.184758189,1.126202699,1.471325985,1.180761198,0.816783419,1.535055741,0
0.763262567,1.147656777,1.676862259,0.840489633,0.656683673,1.079122105,0.97469934,1.24308113,0.945884674,1.501780184,0
0.891184514,1.314913025,0.872533286,0.403470284,1.336386516,0.545250362,1.179059682,1.248642985,0.836029402,1.275986103,0
1.014425247,1.374528335,1.002905191,0.549948294,1.641202432,0.899369603,0.607387506,0.839627749,0.918674741,1.221857606,0
1.064759339,0.941813515,1.250690617,0.851514092,1.099297527,0.957176047,1.185124908,1.396224577,0.876336784,1.830225923,0
1.064097946,0.576749184,0.431665333,0.662955368,0.929977483,0.68732073,0.745539218,0.876669333,1.220302943,1.385980847,1
0.585281166,1.335753902,0.829884038,0.463207732,1.118985685,1.056220497,0.683636938,1.361423405,1.081763963,1.378782363,0
1.169760703,0.984752825,1.007443829,0.703960033,1.30508798,1.264840939,0.958915424,1.045647919,1.670989497,1.515786561,1
0.573081011,1.378656102,0.786182374,0.371879246,1.059752327,0.957701285,1.105174875,1.34243409,0.905766451,1.302561946,0
0.454155841,0.994546773,0.727699531,0.789933691,1.101199617,1.419805061,0.900950237,1.232037583,0.942506714,1.574729147,0
1.292989224,1.120908152,0.713134867,0.472550978,0.976126321,0.934235847,1.044392842,1.001755348,1.598502149,1.417098254,1
0.757288745,1.362369069,0.733933938,0.827677443,1.395298127,1.035135938,1.383094171,1.610119408,1.170338695,0.938547248,0
1.088509921,0.823692599,0.777234075,0.710654168,0.631633505,1.58649738,0.982206516,1.009655766,1.223932826,1.545442227,1
0.774491267,1.441923006,0.708609073,0.870349393,1.044954953,0.896570153,1.365900758,1.597766969,1.175352914,1.342718363,0
1.052365189,1.377408141,1.527469266,0.721211867,0.555411734,0.823094251,1.00081204,1.306448942,0.671747346,1.261263359,0
1.134085927,1.258455062,0.452828222,0.500751719,1.286240877,0.945619077,0.952271568,0.795313045,1.275928238,1.401713673,1
0.520269132,1.119026332,1.200241202,0.685602325,0.915124026,1.194189407,1.017827218,1.282200655,1.289448235,1.638826919,0
0.38422759,1.437870077,0.869478401,0.739547365,0.862980362,1.467612932,1.116213488,1.220452561,0.968620023,1.20903786,0
1.07089436,1.223482822,0.489309005,0.79287679,1.291182648,0.97933478,0.78686522,0.507850023,1.01390775,1.517955844,1
0.917320124,1.242814661,1.340198834,0.285038463,0.879552448,0.55663008,1.055546475,1.181549068,0.757538033,1.037175984,0
1.554343854,1.158093946,0.877750751,0.455389929,0.895352961,0.936433039,1.171615338,0.729326459,1.38422419,1.301377185,1
0.622429745,1.169882726,0.898096765,0.940383502,0.726624463,0.728797103,0.458906714,1.282257249,0.948578715,1.539686689,0
1.036347089,1.361052179,0.632742228,0.512147104,0.971988937,1.040576756,1.194269027,0.893443981,1.459543799,1.482426427,1
0.662648802,1.125348779,0.772811394,0.636188956,0.957398095,1.110973194,0.914932279,1.443493295,0.768098249,1.64395458,0
1.235416747,0.996874751,0.734989527,0.400901073,0.889371265,0.724415471,0.594837982,0.67518944,1.372774696,1.136434707,1
1.213681799,1.002935764,0.450822003,0.920180207,0.80272991,0.666667641,0.5024874,1.237750986,1.249505797,1.36061113,1
0.710589851,0.725628207,0.974171952,0.748512817,1.299262364,1.207131529,1.40604544,1.300446179,1.154713681,1.604574587,0
0.652342258,1.374980925,1.345231531,0.545811374,1.109659157,0.462338363,1.165053972,1.174727714,0.841512668,1.170456135,0
1.336545333,0.974193888,0.748344732,0.602378293,0.90755843,0.854379564,1.115483475,0.887355021,1.167486411,1.762108989,1
1.29002758,0.925325105,0.375466868,0.742402265,1.211005455,0.784408712,1.115909653,1.258467311,1.451538428,1.280676292,1
0.644012215,1.103316073,0.591319348,0.855631905,0.738627071,1.221246445,0.39666066,1.252114392,1.360369402,1.004953232,0
1.511965575,1.059165545,0.268541345,0.728573571,1.007831293,1.257951426,0.935209929,0.781267214,0.986719219,1.082874526,1
0.663910552,1.356086167,0.884280026,0.569164632,1.080950299,1.522614977,0.840451841,1.309717764,0.970731053,1.399148535,0
1.339655972,1.496432806,0.722120661,0.640670929,0.985685978,0.836615737,0.969469464,0.924552986,1.542269795,1.322914505,1
1.087600813,1.098074282,0.416641054,0.960840411,0.972084795,1.209667616,1.13363179,0.525084851,1.202963072,1.558149414,1
1.029593128,1.443467583,0.541348966,0.895545132,0.794713532,0.9675702,0.906538174,0.925407513,1.569411637,1.446616355,1
0.743012545,0.926487867,1.487607066,0.68162961,1.029347127,0.732024652,0.858715345,0.907272596,0.707511451,1.634548454,0
1.205887288,0.766612562,0.693737833,0.988163433,0.696181985,1.078137287,0.69824447,1.060358512,1.707199341,1.340533155,1
1.40023375,1.101308351,0.681746463,0.875099503,1.232451583,0.978445995,1.346576186,0.937818426,1.584306194,1.439056342,1
